"comp_id","ad_blocked","embed","ratio","duration","language","partner","partner_active","n_likes","views","n_tags","n_formats","dayofweek","hour"
1283,FALSE,TRUE,1.77778,33,2,TRUE,TRUE,0,969,0,5,1,22
1284,FALSE,TRUE,1.77778,32,2,TRUE,TRUE,0,231,0,5,1,22
1285,FALSE,TRUE,1.77778,40,2,TRUE,TRUE,0,225,0,5,1,22
1286,FALSE,TRUE,1.77778,32,2,TRUE,TRUE,0,64,0,5,1,22
1287,FALSE,TRUE,1.77778,30,2,TRUE,TRUE,0,366,0,4,1,22
1288,FALSE,TRUE,2.35294,141,2,FALSE,FALSE,0,29,5,6,1,22
1289,FALSE,TRUE,1.77778,116,2,TRUE,TRUE,0,383,0,6,1,22
1290,FALSE,TRUE,1.77778,112,8,TRUE,TRUE,1,232,12,5,1,21
1291,FALSE,TRUE,0.566667,197,2,TRUE,TRUE,0,134,10,5,1,21
1292,FALSE,TRUE,0.562963,150,2,TRUE,TRUE,0,111,10,6,1,21
1293,FALSE,TRUE,1.77778,148,2,FALSE,FALSE,0,23,4,5,1,21
1294,FALSE,TRUE,1.77778,3057,9,TRUE,FALSE,0,71,5,4,1,20
1295,FALSE,TRUE,1.77778,3140,9,TRUE,FALSE,0,43,5,5,1,20
1296,FALSE,TRUE,1.76471,3371,3,TRUE,FALSE,0,284,0,5,1,20
1297,FALSE,TRUE,1.77778,3128,9,TRUE,FALSE,0,54,5,5,1,20
1298,FALSE,TRUE,1.77778,50,2,TRUE,TRUE,0,31,0,4,1,20
1299,FALSE,TRUE,1.77778,157,2,TRUE,FALSE,0,2831,0,5,1,20
1300,FALSE,TRUE,1.77778,3067,2,TRUE,FALSE,1,83,5,5,1,20
1301,FALSE,TRUE,1.77778,3330,2,TRUE,FALSE,0,89,6,5,1,20
1302,FALSE,TRUE,1.77778,350,2,TRUE,FALSE,0,56,14,6,1,19
1303,FALSE,TRUE,1.33333,1309,2,FALSE,FALSE,0,189,0,3,1,19
1304,FALSE,TRUE,1.33333,1309,2,FALSE,FALSE,0,133,0,3,1,19
1305,FALSE,TRUE,1.77778,386,2,TRUE,FALSE,0,421,12,6,1,19
1306,FALSE,TRUE,1.77778,40,2,TRUE,TRUE,0,134,4,5,1,19
1307,FALSE,TRUE,1.77778,38,2,TRUE,TRUE,0,131,4,5,1,19
1308,FALSE,TRUE,1.77778,36,2,TRUE,TRUE,0,144,8,5,1,19
1309,FALSE,TRUE,1.77778,71,2,TRUE,TRUE,0,164,4,5,1,19
1310,FALSE,TRUE,0.566667,11,2,TRUE,FALSE,0,21,14,5,1,19
1311,FALSE,TRUE,1.77778,110,2,TRUE,TRUE,0,30,9,6,1,19
1312,FALSE,TRUE,1.33333,151,4,TRUE,TRUE,0,28,10,4,1,19
1313,FALSE,TRUE,1.33333,30,2,TRUE,FALSE,0,23,3,5,1,17
1314,FALSE,TRUE,1.78571,2623,2,TRUE,FALSE,2,1853,1,4,1,17
1315,FALSE,TRUE,1.32558,439,2,TRUE,FALSE,0,83,1,4,1,17
1316,FALSE,TRUE,1.32558,417,2,TRUE,FALSE,0,57,1,4,1,17
1317,FALSE,TRUE,1.32558,439,2,TRUE,FALSE,0,77,1,4,1,17
1318,FALSE,TRUE,1.32558,421,2,TRUE,FALSE,0,65,1,4,1,17
1319,FALSE,TRUE,1.32558,431,2,TRUE,FALSE,0,303,1,4,1,17
1320,FALSE,TRUE,1.32558,416,2,TRUE,FALSE,0,55,1,4,1,17
1321,FALSE,TRUE,1.32558,430,2,TRUE,FALSE,0,87,1,4,1,17
1322,FALSE,TRUE,1.32558,452,2,TRUE,FALSE,0,137,1,4,1,17
1323,FALSE,TRUE,1.32558,447,2,TRUE,FALSE,0,242,1,4,1,17
1324,FALSE,TRUE,1.78571,2684,2,TRUE,FALSE,2,1747,1,4,1,17
1325,FALSE,TRUE,1.32558,420,2,TRUE,FALSE,0,25,1,4,1,17
1326,FALSE,TRUE,1.78571,2673,2,TRUE,FALSE,3,2329,1,4,1,17
1327,FALSE,TRUE,2.35294,30,2,TRUE,TRUE,1,1081,3,6,1,17
1328,FALSE,TRUE,2.35294,30,2,TRUE,TRUE,0,494,3,6,1,17
1329,FALSE,TRUE,1.77778,150,2,TRUE,TRUE,1,372,3,6,1,17
1330,FALSE,TRUE,1.77778,152,2,TRUE,TRUE,1,669,3,6,1,17
1331,FALSE,TRUE,1.77778,107,2,TRUE,TRUE,0,23,0,5,1,17
1332,FALSE,TRUE,1.77778,22,2,TRUE,TRUE,0,27,0,5,1,17
1333,FALSE,TRUE,1.33333,1441,2,TRUE,FALSE,0,78,8,3,1,17
1334,FALSE,TRUE,1.77778,217,2,FALSE,FALSE,0,23,8,5,1,16
1335,FALSE,TRUE,1.77778,655,5,TRUE,FALSE,0,32,0,5,1,16
1336,FALSE,TRUE,1.77778,79,2,FALSE,FALSE,0,49,9,5,1,16
1337,FALSE,TRUE,2.35294,155,2,TRUE,TRUE,1,694,3,6,1,16
1338,FALSE,TRUE,1.77778,40,2,TRUE,TRUE,1,504,3,6,1,16
1339,FALSE,TRUE,1,60,2,TRUE,TRUE,0,253,2,4,1,16
1340,FALSE,TRUE,1.76471,60,2,TRUE,TRUE,0,24,7,4,1,15
1341,FALSE,TRUE,2.35294,134,2,TRUE,TRUE,0,2533,4,6,1,15
1342,FALSE,TRUE,1.77778,305,2,TRUE,FALSE,0,34,0,5,1,15
1343,FALSE,TRUE,1.77778,12,2,FALSE,FALSE,0,21,10,5,1,15
1344,FALSE,TRUE,1.77778,11,2,FALSE,FALSE,0,25,10,5,1,15
1345,FALSE,TRUE,1.77778,3474,2,TRUE,FALSE,0,361,0,5,1,15
1346,FALSE,TRUE,1.77778,187,2,TRUE,TRUE,0,33,10,5,1,15
1347,FALSE,TRUE,1.77778,154,2,TRUE,TRUE,0,310,9,6,1,15
1348,TRUE,TRUE,1.33333,34,2,TRUE,FALSE,1,342,0,4,1,14
1349,TRUE,TRUE,1.33333,476,2,TRUE,FALSE,1,220,0,4,1,14
1350,FALSE,TRUE,1.77778,3247,2,TRUE,FALSE,0,93,0,5,1,14
1351,TRUE,TRUE,1.33333,17,2,TRUE,FALSE,0,117,1,4,1,14
1352,FALSE,TRUE,0.8,40,2,TRUE,TRUE,0,261,2,5,1,14
1353,FALSE,TRUE,1.33333,1507,2,TRUE,FALSE,0,124,4,4,1,13
1354,FALSE,TRUE,1.77778,214,2,TRUE,FALSE,1,276,21,4,1,13
1355,FALSE,TRUE,1.76471,445,2,TRUE,TRUE,0,129,9,4,1,13
1356,FALSE,TRUE,1.76471,289,2,TRUE,FALSE,0,36,3,6,1,12
1357,FALSE,TRUE,1.76471,11,2,TRUE,TRUE,0,52,0,5,1,12
1358,FALSE,TRUE,1.77778,30,2,TRUE,FALSE,0,2100,0,5,1,12
1359,FALSE,TRUE,1.77778,104,2,TRUE,FALSE,0,70,0,5,1,12
1360,FALSE,TRUE,1.77778,39,2,TRUE,TRUE,0,118,4,5,1,12
1361,FALSE,TRUE,1.77778,43,2,TRUE,TRUE,0,122,4,5,1,12
1362,FALSE,TRUE,1.77778,39,2,TRUE,TRUE,0,1069,4,5,1,12
1363,FALSE,TRUE,1.77778,46,2,TRUE,TRUE,0,110,4,5,1,12
1364,FALSE,TRUE,1.33333,2620,2,TRUE,FALSE,0,106,10,4,1,12
1365,FALSE,TRUE,1.33333,223,2,TRUE,FALSE,0,43,3,6,1,12
1366,FALSE,TRUE,1.33333,1392,3,TRUE,FALSE,6,5735,4,4,1,12
1367,FALSE,TRUE,1.33333,1400,3,TRUE,FALSE,3,581,4,4,1,11
1368,FALSE,TRUE,1.33333,2547,2,TRUE,FALSE,0,92,6,5,1,11
1369,FALSE,TRUE,1.77778,328,2,TRUE,FALSE,1,20,0,4,1,11
1370,FALSE,TRUE,1.77778,144,2,TRUE,FALSE,2,854,1,4,1,11
1371,FALSE,TRUE,1.33333,3154,2,FALSE,FALSE,0,3837,0,4,1,11
1372,FALSE,TRUE,1.90476,3048,2,TRUE,FALSE,0,454,0,4,1,11
1373,FALSE,TRUE,1.76471,22,2,TRUE,TRUE,0,25,7,4,1,11
1374,FALSE,TRUE,1.77778,2852,2,TRUE,FALSE,0,129,4,4,1,11
1375,FALSE,TRUE,1.77778,48,2,TRUE,TRUE,0,104,4,5,1,11
1376,FALSE,TRUE,1.77778,97,2,TRUE,TRUE,0,287,0,5,1,10
1377,FALSE,TRUE,1.33333,1806,2,TRUE,FALSE,0,430,0,4,1,10
1378,FALSE,TRUE,1.77778,52,2,TRUE,TRUE,0,611,4,5,1,10
1379,FALSE,TRUE,1.76667,101,2,TRUE,FALSE,0,2603,0,4,1,10
1380,FALSE,TRUE,1.77778,333,2,TRUE,TRUE,0,97,10,6,1,10
1381,FALSE,TRUE,1.77778,194,2,TRUE,TRUE,0,727,2,5,1,9
1382,FALSE,TRUE,1.78571,2638,3,TRUE,FALSE,0,4171,7,4,1,9
1383,FALSE,TRUE,1.90476,1949,2,TRUE,FALSE,0,614,0,4,1,9
1384,FALSE,TRUE,1.77778,2156,2,TRUE,TRUE,5,1226,10,5,1,9
1385,FALSE,TRUE,1.78571,2625,3,TRUE,FALSE,1,3605,7,4,1,9
1386,FALSE,TRUE,1.77778,52,2,TRUE,TRUE,0,114,4,5,1,9
1387,FALSE,TRUE,1.78571,2653,3,TRUE,FALSE,0,2873,7,4,1,9
1388,FALSE,TRUE,1.77778,2156,2,TRUE,TRUE,2,386,10,5,1,9
1389,FALSE,TRUE,1.77778,884,2,TRUE,TRUE,0,9314,9,6,1,9
1390,FALSE,TRUE,1.78571,2753,2,TRUE,FALSE,1,783,1,4,1,9
1391,FALSE,TRUE,1.78571,3053,2,TRUE,FALSE,2,339,1,4,1,9
1392,FALSE,TRUE,1.77778,100,2,TRUE,TRUE,3,2403,6,6,1,9
1393,FALSE,TRUE,1.77778,99,2,TRUE,FALSE,0,37,8,6,1,9
1394,FALSE,TRUE,1.77778,2408,10,TRUE,FALSE,0,113,0,4,1,8
1395,FALSE,TRUE,1.5,158,2,TRUE,TRUE,0,24,0,6,1,8
1396,FALSE,TRUE,1.33333,1351,2,TRUE,FALSE,0,59,0,4,1,8
1397,TRUE,TRUE,1.77778,107,2,TRUE,FALSE,3,522,8,5,1,8
1398,FALSE,TRUE,1.76667,30,2,TRUE,FALSE,0,1063,0,4,1,8
1399,FALSE,TRUE,1.42857,1791,2,TRUE,FALSE,0,1192,0,4,1,8
1400,FALSE,TRUE,1.77778,3051,5,TRUE,FALSE,0,64,16,5,1,8
1401,FALSE,TRUE,1.77778,58,1,TRUE,TRUE,2,422,1,5,1,8
1402,FALSE,TRUE,1.77778,142,2,TRUE,TRUE,0,3737,0,4,1,8
1403,FALSE,TRUE,1.33333,2408,2,TRUE,FALSE,1,8601,0,4,1,8
1404,FALSE,TRUE,1.77778,30,3,TRUE,TRUE,0,3296,9,6,1,8
1405,FALSE,TRUE,1.77778,108,2,TRUE,TRUE,0,216,4,5,1,8
1406,FALSE,TRUE,1.77778,66,2,TRUE,TRUE,0,97,4,5,1,8
1407,FALSE,TRUE,1.77778,1377,2,TRUE,FALSE,0,31,5,5,1,8
1408,FALSE,TRUE,1.76667,81,2,TRUE,FALSE,0,330,0,4,1,8
1409,FALSE,TRUE,1.77778,44,7,TRUE,TRUE,0,27,0,5,1,8
1410,FALSE,TRUE,1.5,2658,5,TRUE,FALSE,0,75,0,3,1,7
1411,FALSE,TRUE,1.77778,1419,2,TRUE,FALSE,0,134,1,4,1,7
1412,FALSE,TRUE,1.77778,1419,2,TRUE,FALSE,0,127,1,4,1,7
1413,FALSE,TRUE,1.77778,1441,2,TRUE,FALSE,0,315,1,4,1,7
1414,FALSE,TRUE,1.77778,1414,2,TRUE,FALSE,0,97,1,4,1,7
1415,FALSE,TRUE,1.77778,1342,2,TRUE,FALSE,1,234,1,4,1,7
1416,FALSE,TRUE,1.90476,1504,2,TRUE,FALSE,0,740,0,4,1,7
1417,FALSE,TRUE,1.5,2644,5,TRUE,FALSE,0,32,0,3,1,7
1418,FALSE,TRUE,1.77778,254,2,TRUE,FALSE,0,23,12,5,1,7
1419,FALSE,TRUE,1.90476,3073,2,TRUE,FALSE,0,1712,0,4,1,7
1420,FALSE,TRUE,1.77778,150,2,TRUE,TRUE,0,587,15,6,1,7
1421,FALSE,TRUE,1.5,2644,5,TRUE,FALSE,0,28,0,3,1,7
1422,FALSE,TRUE,1.77778,111,5,TRUE,FALSE,0,31,6,6,1,7
1423,FALSE,TRUE,1.77778,49,7,TRUE,TRUE,0,27,0,5,1,7
1424,FALSE,TRUE,1.77778,1173,2,FALSE,FALSE,0,956,0,4,1,7
1425,FALSE,TRUE,1.77778,62,2,TRUE,TRUE,0,110,4,5,1,7
1426,TRUE,TRUE,1.77778,554,2,TRUE,FALSE,2,4160,9,5,1,7
1427,FALSE,TRUE,1.77778,465,2,TRUE,FALSE,0,42,10,5,1,7
1428,FALSE,TRUE,1.77778,388,2,TRUE,FALSE,0,42,10,5,1,7
1429,FALSE,TRUE,1.77778,420,2,TRUE,FALSE,0,55,10,5,1,6
1430,FALSE,TRUE,1.77778,329,2,TRUE,FALSE,2,70,10,5,1,6
1431,FALSE,TRUE,1.33898,1280,2,TRUE,FALSE,0,8000,0,4,1,6
1432,FALSE,TRUE,1.77778,72,2,TRUE,TRUE,0,106,4,5,1,6
1433,FALSE,TRUE,1.76667,1398,2,TRUE,FALSE,0,230,1,4,1,6
1434,FALSE,TRUE,0.562963,55,2,TRUE,TRUE,0,192,10,6,1,6
1435,FALSE,TRUE,1.77778,20,2,TRUE,TRUE,0,119,10,6,1,6
1436,FALSE,TRUE,0.562963,47,2,TRUE,TRUE,0,110,10,6,1,6
1437,FALSE,TRUE,0.562963,41,2,TRUE,TRUE,0,105,10,6,1,6
1438,FALSE,TRUE,1.77778,17,2,TRUE,TRUE,0,135,10,5,1,6
1439,FALSE,TRUE,1.77778,186,2,TRUE,TRUE,0,31,0,5,1,6
1440,FALSE,TRUE,1.33333,2355,2,TRUE,FALSE,0,6906,0,4,1,6
1441,FALSE,TRUE,1.33333,1884,2,TRUE,FALSE,0,331,0,4,1,6
1442,FALSE,TRUE,1.33333,1200,2,TRUE,FALSE,3,510,10,4,1,6
1443,FALSE,TRUE,1.77778,3391,2,TRUE,FALSE,0,40,10,6,1,5
1444,FALSE,TRUE,1.77778,42,2,TRUE,TRUE,0,106,4,5,1,5
1445,FALSE,TRUE,1.77778,52,2,TRUE,TRUE,0,110,4,5,1,5
1446,FALSE,TRUE,1.77273,606,7,TRUE,FALSE,0,28,14,5,1,5
1447,FALSE,TRUE,2.35294,79,2,TRUE,TRUE,1,623,3,6,1,5
1448,FALSE,TRUE,1.76471,2657,2,FALSE,FALSE,4,4437,0,4,1,5
1449,FALSE,TRUE,1.76667,993,2,TRUE,FALSE,2,587,16,5,1,4
1450,FALSE,TRUE,1.77778,3588,2,TRUE,TRUE,0,21,2,6,1,4
1451,FALSE,TRUE,1.33333,2389,2,FALSE,FALSE,8,1561,3,4,1,3
1452,FALSE,TRUE,0.562963,30,2,TRUE,TRUE,2,147,10,6,1,3
1453,FALSE,TRUE,1.33333,2485,2,FALSE,FALSE,6,1606,3,4,1,3
1454,FALSE,TRUE,1.33333,2432,2,FALSE,FALSE,6,1566,3,4,1,2
1455,FALSE,TRUE,1.77778,2788,1,TRUE,FALSE,0,553,0,5,1,2
1456,FALSE,TRUE,1.77778,2788,1,TRUE,FALSE,1,280,0,5,1,2
1457,FALSE,TRUE,1.76471,60,2,TRUE,FALSE,0,82,7,4,1,2
1458,FALSE,TRUE,1.76471,31,2,TRUE,FALSE,0,61,10,4,1,2
1459,FALSE,TRUE,1.76471,30,2,TRUE,FALSE,0,35,8,4,1,2
1460,FALSE,TRUE,1.76744,1743,2,FALSE,FALSE,8,1388,0,4,1,1
1461,FALSE,TRUE,1.77273,1713,2,FALSE,FALSE,3,371,0,3,1,1
1462,FALSE,TRUE,1.77273,1700,2,FALSE,FALSE,6,658,0,3,1,1
1463,FALSE,TRUE,1.77778,57,2,TRUE,TRUE,0,68,0,4,1,1
1464,FALSE,TRUE,1.33333,1270,2,TRUE,FALSE,0,70,1,4,1,1
1465,FALSE,TRUE,1.77778,1271,2,TRUE,FALSE,0,77,1,4,1,1
1466,FALSE,TRUE,1.77778,1271,2,TRUE,FALSE,0,100,1,4,1,1
1467,FALSE,TRUE,1.33333,1271,2,TRUE,FALSE,0,79,1,4,1,1
1468,FALSE,TRUE,1.33333,1314,2,TRUE,FALSE,1,120,1,4,1,1
1469,FALSE,TRUE,1.77778,1314,2,TRUE,FALSE,0,140,1,4,1,1
1470,FALSE,TRUE,1.77778,70,2,TRUE,TRUE,0,142,6,6,1,0
1471,FALSE,TRUE,1.77778,238,6,TRUE,TRUE,0,170,4,6,1,0
1472,FALSE,TRUE,1.77778,484,6,TRUE,TRUE,0,28,3,6,1,0
1473,FALSE,TRUE,1.77778,2981,1,TRUE,FALSE,2,3992,6,5,1,0
1474,FALSE,TRUE,0.562963,55,2,TRUE,TRUE,0,56,10,7,1,0
1475,FALSE,TRUE,1.77778,2407,6,FALSE,FALSE,16,9042,0,5,1,0
1476,FALSE,TRUE,2.35294,136,2,TRUE,FALSE,0,5189,2,5,1,0
1477,FALSE,TRUE,1.77778,399,6,TRUE,TRUE,0,202,3,6,7,23
1478,FALSE,TRUE,1.77778,3343,6,FALSE,FALSE,20,8999,0,5,7,23
1479,FALSE,TRUE,1.77778,2744,1,TRUE,FALSE,1,3908,1,5,7,23
1480,FALSE,TRUE,1.77778,2645,9,TRUE,FALSE,0,254,1,4,7,23
1481,FALSE,TRUE,1.77778,155,2,TRUE,FALSE,0,8453,0,5,7,23
1482,TRUE,TRUE,1.77778,241,2,TRUE,FALSE,0,79,0,6,7,23
1483,FALSE,TRUE,1.76667,2526,9,TRUE,FALSE,0,509,1,4,7,22
1484,FALSE,TRUE,1.77778,3407,2,TRUE,FALSE,0,146,0,4,7,22
1485,FALSE,TRUE,1.77778,42,2,TRUE,FALSE,0,1400,0,5,7,22
1486,FALSE,TRUE,1.77778,230,2,TRUE,FALSE,1,4534,0,5,7,22
1487,FALSE,TRUE,1.77778,3199,2,TRUE,FALSE,0,85,0,4,7,22
1488,TRUE,TRUE,1.77778,232,2,TRUE,FALSE,0,20,0,6,7,22
1489,FALSE,TRUE,1.77778,3386,2,TRUE,FALSE,1,3408,0,4,7,22
1490,FALSE,TRUE,1.77778,36,2,TRUE,TRUE,0,101,0,5,7,22
1491,FALSE,TRUE,1.77778,60,2,TRUE,TRUE,0,83,0,5,7,22
1492,FALSE,TRUE,1.77778,42,2,TRUE,TRUE,0,79,0,5,7,22
1493,FALSE,TRUE,1.77778,52,2,TRUE,TRUE,0,81,0,5,7,22
1494,FALSE,TRUE,1.77778,35,2,TRUE,TRUE,0,58,0,5,7,22
1495,FALSE,TRUE,1.77778,35,2,TRUE,TRUE,0,21,0,5,7,22
1496,FALSE,TRUE,1.77778,58,2,TRUE,TRUE,0,460,0,5,7,22
1497,FALSE,TRUE,1.77778,36,2,TRUE,TRUE,0,329,0,5,7,22
1498,FALSE,TRUE,1.77778,32,2,TRUE,TRUE,0,431,0,5,7,22
1499,FALSE,TRUE,1.77778,34,2,TRUE,TRUE,0,54,0,5,7,22
1500,FALSE,TRUE,1.77778,32,2,TRUE,TRUE,0,351,0,5,7,22
1501,FALSE,TRUE,1.77778,235,2,TRUE,TRUE,0,35,28,6,3,6
1502,FALSE,TRUE,1.77778,59,2,TRUE,TRUE,0,36,0,6,3,6
1503,FALSE,TRUE,1.77778,102,2,TRUE,TRUE,0,150,21,5,3,6
1504,FALSE,TRUE,1.77778,78,2,TRUE,TRUE,0,21,0,6,3,6
1505,FALSE,TRUE,1.77778,68,2,TRUE,TRUE,0,33,0,6,3,6
1506,FALSE,TRUE,1.77778,39,2,TRUE,TRUE,0,449,0,4,3,6
1507,FALSE,TRUE,1.76667,123,2,TRUE,FALSE,0,966,0,4,3,6
1508,FALSE,TRUE,1.77778,67,2,TRUE,TRUE,0,6025,0,6,3,6
1509,FALSE,TRUE,1.77778,70,2,TRUE,TRUE,0,66,10,6,3,6
1510,FALSE,TRUE,1.77778,42,2,TRUE,TRUE,0,23,3,5,3,6
1511,FALSE,TRUE,1.76667,2407,2,TRUE,FALSE,1,325,0,4,3,6
1512,FALSE,TRUE,1.77778,525,2,TRUE,FALSE,0,23,0,5,3,6
1513,FALSE,TRUE,1.77778,76,2,TRUE,TRUE,0,200,4,5,3,6
1514,FALSE,TRUE,1.77778,338,2,TRUE,TRUE,0,129,28,5,3,6
1515,FALSE,TRUE,1.77778,2553,7,TRUE,TRUE,0,4531,0,5,3,6
1516,FALSE,TRUE,1.77778,2030,2,TRUE,FALSE,0,25,10,5,3,6
1517,FALSE,TRUE,1.77778,443,2,TRUE,TRUE,0,74,22,6,3,6
1518,FALSE,TRUE,1.77778,218,2,TRUE,TRUE,0,26,1,4,3,6
1519,FALSE,TRUE,1.77778,423,2,TRUE,TRUE,0,21,13,6,3,5
1520,FALSE,TRUE,1.77778,600,2,TRUE,TRUE,0,151,3,4,3,5
1521,FALSE,TRUE,1.77778,221,2,TRUE,TRUE,0,44,1,5,3,5
1522,FALSE,TRUE,1.33333,232,2,TRUE,FALSE,2,132,33,5,3,5
1523,FALSE,TRUE,1.77778,172,2,TRUE,FALSE,0,66,1,4,3,5
1524,FALSE,TRUE,1.77632,2418,10,TRUE,FALSE,0,52,0,5,3,5
1525,FALSE,TRUE,1.78571,614,2,TRUE,TRUE,0,71,24,3,3,5
1526,FALSE,TRUE,1.77778,385,2,TRUE,TRUE,0,38,14,6,3,5
1527,FALSE,TRUE,1.77778,59,7,TRUE,TRUE,0,2233,0,5,3,5
1528,FALSE,TRUE,1.77778,182,2,TRUE,TRUE,0,93,22,6,3,5
1529,FALSE,TRUE,1.77778,2555,7,TRUE,TRUE,0,2889,0,5,3,5
1530,FALSE,TRUE,1.77632,3163,10,TRUE,FALSE,1,62,0,5,3,5
1531,FALSE,TRUE,1.76667,2535,2,TRUE,FALSE,0,54,0,4,3,5
1532,FALSE,TRUE,1.76667,2551,2,TRUE,FALSE,0,25,0,4,3,5
1533,FALSE,TRUE,1.77778,131,2,TRUE,TRUE,0,57,21,5,3,4
1534,FALSE,TRUE,1.77778,357,2,TRUE,TRUE,0,20,1,4,3,4
1535,FALSE,TRUE,1.76667,2551,2,TRUE,FALSE,0,27,0,4,3,4
1536,FALSE,TRUE,1.76667,2535,2,TRUE,FALSE,0,24,0,4,3,4
1537,FALSE,TRUE,1.76667,2542,2,TRUE,FALSE,0,26,0,4,3,4
1538,FALSE,TRUE,1.77778,645,2,TRUE,FALSE,1,34,11,6,3,4
1539,FALSE,TRUE,1.77778,184,2,TRUE,TRUE,0,43,20,6,3,4
1540,FALSE,TRUE,1.77778,2422,2,TRUE,FALSE,0,137,3,6,3,4
1541,FALSE,TRUE,1.77778,102,1,TRUE,TRUE,0,355,8,6,3,4
1542,FALSE,TRUE,1.77778,689,2,TRUE,TRUE,0,20,28,6,3,4
1543,FALSE,TRUE,1.77778,621,2,TRUE,FALSE,0,23,1,4,3,4
1544,FALSE,TRUE,1.78571,203,2,TRUE,TRUE,0,60,21,3,3,4
1545,FALSE,TRUE,1.77778,54,7,TRUE,TRUE,0,1683,0,5,3,4
1546,FALSE,TRUE,1.77778,515,2,TRUE,FALSE,1,49,10,5,3,4
1547,FALSE,TRUE,1.77778,377,2,TRUE,FALSE,0,43,10,4,3,4
1548,FALSE,TRUE,1.77778,703,2,TRUE,FALSE,0,36,10,4,3,4
1549,FALSE,TRUE,1.77778,723,1,TRUE,TRUE,0,21,5,6,3,4
1550,FALSE,TRUE,1.77778,197,2,TRUE,TRUE,0,32,18,5,3,3
1551,FALSE,TRUE,1.77778,609,2,TRUE,TRUE,0,345,23,5,3,3
1552,FALSE,TRUE,1.77778,3577,7,TRUE,TRUE,0,1555,0,5,3,3
1553,FALSE,TRUE,1.77778,64,2,TRUE,TRUE,0,35,0,6,3,3
1554,FALSE,TRUE,1.76471,2523,2,TRUE,FALSE,0,507,0,4,3,3
1555,FALSE,TRUE,1.77778,58,2,TRUE,TRUE,0,28,0,6,3,3
1556,FALSE,TRUE,1.78571,626,2,TRUE,TRUE,0,26,24,3,3,3
1557,FALSE,TRUE,1.33333,139,2,TRUE,TRUE,1,453,11,6,3,3
1558,FALSE,TRUE,1.77778,605,2,TRUE,TRUE,0,157,17,6,3,3
1559,FALSE,TRUE,1.77778,204,2,TRUE,TRUE,0,36,17,6,3,3
1560,FALSE,TRUE,1.77778,360,2,TRUE,TRUE,0,26,1,4,3,3
1561,FALSE,TRUE,1.77778,153,2,TRUE,TRUE,0,251,12,6,3,3
1562,FALSE,TRUE,1.77778,145,2,TRUE,TRUE,1,154,12,6,3,3
1563,FALSE,TRUE,1.77778,114,2,TRUE,TRUE,0,99,8,6,3,3
1564,FALSE,TRUE,1.77778,68,1,TRUE,TRUE,0,73,1,6,3,3
1565,FALSE,TRUE,1.77778,124,2,TRUE,TRUE,0,988,8,6,3,3
1566,FALSE,TRUE,1.78571,606,2,TRUE,TRUE,0,99,23,3,3,3
1567,FALSE,TRUE,1.77778,120,2,TRUE,TRUE,1,91,8,6,3,3
1568,FALSE,TRUE,1.77778,402,1,TRUE,TRUE,0,30,5,6,3,3
1569,FALSE,TRUE,1.77778,94,2,TRUE,TRUE,0,222,10,6,3,3
1570,FALSE,TRUE,1.77778,198,2,TRUE,TRUE,0,73,27,6,3,2
1571,FALSE,TRUE,1.77778,114,2,TRUE,TRUE,0,101,9,6,3,2
1572,FALSE,TRUE,3.2,2750,3,FALSE,FALSE,1,2292,4,4,3,2
1573,FALSE,TRUE,1.77778,106,2,TRUE,TRUE,1,101,8,6,3,2
1574,FALSE,TRUE,3.2,2846,3,FALSE,FALSE,1,4344,4,4,3,2
1575,FALSE,TRUE,2.35294,120,2,TRUE,TRUE,0,138,8,6,3,2
1576,FALSE,TRUE,1.76667,2505,2,TRUE,FALSE,0,214,0,4,3,2
1577,FALSE,TRUE,1.77778,2584,2,TRUE,FALSE,3,8617,0,4,3,2
1578,FALSE,TRUE,1.77778,644,2,TRUE,TRUE,0,25,28,5,3,2
1579,FALSE,TRUE,1.77778,147,2,TRUE,TRUE,0,145,23,6,3,2
1580,FALSE,TRUE,1.77778,249,2,TRUE,TRUE,0,34,1,4,3,2
1581,FALSE,TRUE,1.77778,1417,2,FALSE,FALSE,0,41,0,6,3,2
1582,FALSE,TRUE,1.77778,87,1,TRUE,TRUE,0,25,1,6,3,2
1583,FALSE,TRUE,1.77778,1417,2,FALSE,FALSE,0,22,0,6,3,2
1584,FALSE,TRUE,1.77778,160,2,TRUE,TRUE,0,105,20,6,3,2
1585,FALSE,TRUE,1.77778,245,2,TRUE,FALSE,0,27,11,5,3,2
1586,FALSE,TRUE,1.77778,59,7,TRUE,TRUE,0,710,0,5,3,2
1587,FALSE,TRUE,1.78571,1415,2,FALSE,FALSE,0,43,0,3,3,2
1588,FALSE,TRUE,1.77778,1417,2,FALSE,FALSE,0,25,0,6,3,2
1589,FALSE,TRUE,1.77778,1417,2,FALSE,FALSE,0,59,0,6,3,2
1590,FALSE,TRUE,1.77778,145,1,TRUE,TRUE,0,36,8,6,3,2
1591,FALSE,TRUE,1.77778,97,2,TRUE,FALSE,0,64,1,6,3,1
1592,FALSE,TRUE,1.77778,138,2,TRUE,FALSE,0,46,2,6,3,1
1593,FALSE,TRUE,1.77778,400,2,TRUE,TRUE,0,26,22,6,3,1
1594,FALSE,TRUE,1.77778,316,2,TRUE,TRUE,0,56,30,6,3,1
1595,FALSE,TRUE,1.77778,697,2,TRUE,TRUE,0,480,17,5,3,1
